"Time stamp","System power generated | (kW)"
"201398",47304.6
"201399",50861.6
"201400",49377.3
"201401",37296.1
"201402",-12.2538
"201403",-12.2538
"201404",-12.2538
"201405",-12.2538
"201406",-12.2538
"201407",-12.2538
"201408",-12.2538
"201409",-12.2538
"201410",-12.2538
"201411",-12.2538
"201412",-12.2538
"201413",-12.2538
"201414",-12.2538
"201415",-12.2538
"201416",-12.2538
"201417",38935.5
"201418",51569
"201419",52290.6
"201420",46985.3
"201421",43954.4
"201422",29922.5
"201423",30111.2
"201424",26514.4
"201425",15547.2
"201426",-12.2538
"201427",-12.2538
"201428",-12.2538
"201429",-12.2538
"201430",-12.2538
"201431",-12.2538
"201432",-12.2538
"201433",-12.2538
"201434",-12.2538
"201435",-12.2538
"201436",-12.2538
"201437",-12.2538
"201438",-12.2538
"201439",-12.2538
"201440",-12.2538
"201441",277.323
"201442",7370.13
"201443",4937.09
"201444",15153.9
"201445",24847.4
"201446",15624.7
"201447",14683
"201448",8442.28
"201449",802.476
"201450",-12.2538
"201451",-12.2538
"201452",-12.2538
"201453",-12.2538
"201454",-12.2538
"201455",-12.2538
"201456",-12.2538
"201457",-12.2538
"201458",-12.2538
"201459",-12.2538
"201460",-12.2538
"201461",-12.2538
"201462",-12.2538
"201463",-12.2538
"201464",-12.2538
"201465",33075.8
"201466",48233.9
"201467",51063.6
"201468",47382.3
"201469",44944.2
"201470",47192.8
"201471",33408
"201472",49488.2
"201473",36331.6
"201474",-12.2538
"201475",-12.2538
"201476",-12.2538
"201477",-12.2538
"201478",-12.2538
"201479",-12.2538
"201480",-12.2538
"201481",-12.2538
"201482",-12.2538
"201483",-12.2538
"201484",-12.2538
"201485",-12.2538
"201486",-12.2538
"201487",-12.2538
"201488",-12.2538
"201489",39428.9
"201490",51423.7
"201491",51097.7
"201492",46256.6
"201493",43717.8
"201494",45497.8
"201495",49326.7
"201496",48472.1
"201497",37144.4
"201498",-12.2538
"201499",-12.2538
"201500",-12.2538
"201501",-12.2538
"201502",-12.2538
"201503",-12.2538
"201504",-12.2538
"201505",-12.2538
"201506",-12.2538
"201507",-12.2538
"201508",-12.2538
"201509",-12.2538
"201510",-12.2538
"201511",-12.2538
"201512",-12.2538
"201513",37778.7
"201514",50671.4
"201515",51059.8
"201516",46412.6
"201517",43901.2
"201518",45548.3
"201519",49068.1
"201520",47639.7
"201521",36838.6
"201522",-12.2538
"201523",-12.2538
"201524",-12.2538
"201525",-12.2538
"201526",-12.2538
"201527",-12.2538
"201528",-12.2538
"201529",-12.2538
"201530",-12.2538
"201531",-12.2538
"201532",-12.2538
"201533",-12.2538
"201534",-12.2538
"201535",-12.2538
"201536",-12.2538
"201537",36525.3
"201538",48721.8
"201539",49300.7
"201540",45349.2
"201541",34466.9
"201542",9209.83
"201543",17542.3
"201544",48069.3
"201545",37345.1
"201546",-12.2538
"201547",-12.2538
"201548",-12.2538
"201549",-12.2538
"201550",-12.2538
"201551",-12.2538
"201552",-12.2538
"201553",-12.2538
"201554",-12.2538
"201555",-12.2538
"201556",-12.2538
"201557",-12.2538
"201558",-12.2538
"201559",-12.2538
"201560",-12.2538
"201561",39783.2
"201562",51531.6
"201563",51622.4
"201564",46404.5
"201565",43865.2
"201566",45586.6
"201567",48728.1
"201568",48256.1
"201569",37679.5
"201570",-12.2538
"201571",-12.2538
"201572",-12.2538
"201573",-12.2538
"201574",-12.2538
"201575",-12.2538
"201576",-12.2538
"201577",-12.2538
"201578",-12.2538
"201579",-12.2538
"201580",-12.2538
"201581",-12.2538
"201582",-12.2538
"201583",-12.2538
"201584",-12.2538
"201585",37706.8
"201586",50544.5
"201587",50544.5
"201588",46384.3
"201589",43982.3
"201590",45778.1
"201591",49075.5
"201592",48868.2
"201593",38273.6
"201594",-12.2538
"201595",-12.2538
"201596",-12.2538
"201597",-12.2538
"201598",-12.2538
"201599",-12.2538
"201600",-12.2538
"201601",-12.2538
"201602",-12.2538
"201603",-12.2538
"201604",-12.2538
"201605",-12.2538
"201606",-12.2538
"201607",-12.2538
"201608",-12.2538
"201609",36283.6
"201610",49095.4
"201611",49919.9
"201612",45651
"201613",43272.9
"201614",44785.3
"201615",48493.3
"201616",47885.2
"201617",37563.1
"201618",-12.2538
"201619",-12.2538
"201620",-12.2538
"201621",-12.2538
"201622",-12.2538
"201623",-12.2538
"201624",-12.2538
"201625",-12.2538
"201626",-12.2538
"201627",-12.2538
"201628",-12.2538
"201629",-12.2538
"201630",-12.2538
"201631",-12.2538
"201632",-12.2538
"201633",35226.6
"201634",48588
"201635",49979.5
"201636",46536.2
"201637",43954.2
"201638",45567.1
"201639",48815.5
"201640",47505.4
"201641",36096.3
"201642",-12.2538
"201643",-12.2538
"201644",-12.2538
"201645",-12.2538
"201646",-12.2538
"201647",-12.2538
"201648",-12.2538
"201649",-12.2538
"201650",-12.2538
"201651",-12.2538
"201652",-12.2538
"201653",-12.2538
"201654",-12.2538
"201655",-12.2538
"201656",-12.2538
"201657",33921.4
"201658",49719.4
"201659",52551.3
"201660",49118
"201661",46799.2
"201662",48853
"201663",52487.3
"201664",51719
"201665",40460.2
"201666",-12.2538
"201667",-12.2538
"201668",-12.2538
"201669",-12.2538
"201670",-12.2538
"201671",-12.2538
"201672",-12.2538
"201673",-12.2538
"201674",-12.2538
"201675",-12.2538
"201676",-12.2538
"201677",-12.2538
"201678",-12.2538
"201679",-12.2538
"201680",-12.2538
"201681",9179.8
"201682",50029.6
"201683",51004.3
"201684",46911.3
"201685",44682.4
"201686",32768.9
"201687",49514.3
"201688",48694.9
"201689",31134.2
"201690",-12.2538
"201691",-12.2538
"201692",-12.2538
"201693",-12.2538
"201694",-12.2538
"201695",-12.2538
"201696",-12.2538
"201697",-12.2538
"201698",-12.2538
"201699",-12.2538
"201700",-12.2538
"201701",-12.2538
"201702",-12.2538
"201703",-12.2538
"201704",-12.2538
"201705",37076.2
"201706",49722.6
"201707",50389.9
"201708",45856.1
"201709",43423.6
"201710",34930.6
"201711",49272.9
"201712",28124
"201713",38982.1
"201714",-12.2538
"201715",-12.2538
"201716",-12.2538
"201717",-12.2538
"201718",-12.2538
"201719",-12.2538
"201720",-12.2538
"201721",-12.2538
"201722",-12.2538
"201723",-12.2538
"201724",-12.2538
"201725",-12.2538
"201726",-12.2538
"201727",-12.2538
"201728",-12.2538
"201729",10493.5
"201730",33069
"201731",23931.9
"201732",29976.6
"201733",36331.6
"201734",31657.6
"201735",34606
"201736",37074.3
"201737",13595.4
"201738",-12.2538
"201739",-12.2538
"201740",-12.2538
"201741",-12.2538
"201742",-12.2538
"201743",-12.2538
"201744",-12.2538
"201745",-12.2538
"201746",-12.2538
"201747",-12.2538
"201748",-12.2538
"201749",-12.2538
"201750",-12.2538
"201751",-12.2538
"201752",-12.2538
"201753",-12.2538
"201754",6145.19
"201755",29582.3
"201756",37119.3
"201757",15632.6
"201758",21632.9
"201759",16994.8
"201760",25253.6
"201761",40074
"201762",3215.63
"201763",-12.2538
"201764",-12.2538
"201765",-12.2538
"201766",-12.2538
"201767",-12.2538
"201768",-12.2538
"201769",-12.2538
"201770",-12.2538
"201771",-12.2538
"201772",-12.2538
"201773",-12.2538
"201774",-12.2538
"201775",-12.2538
"201776",-12.2538
"201777",44242.3
"201778",55678.6
"201779",55453.1
"201780",50152.7
"201781",47310.9
"201782",48671.6
"201783",52234.6
"201784",52514.1
"201785",43333.6
"201786",6896.65
"201787",-12.2538
"201788",-12.2538
"201789",-12.2538
"201790",-12.2538
"201791",-12.2538
"201792",-12.2538
"201793",-12.2538
"201794",-12.2538
"201795",-12.2538
"201796",-12.2538
"201797",-12.2538
"201798",-12.2538
"201799",-12.2538
"201800",-12.2538
"201801",9636.22
"201802",25098
"201803",52928.3
"201804",36481
"201805",37910.6
"201806",42334.3
"201807",32806.1
"201808",7152.17
"201809",1063.69
"201810",-12.2538
"201811",-12.2538
"201812",-12.2538
"201813",-12.2538
"201814",-12.2538
"201815",-12.2538
"201816",-12.2538
"201817",-12.2538
"201818",-12.2538
"201819",-12.2538
"201820",-12.2538
"201821",-12.2538
"201822",-12.2538
"201823",-12.2538
"201824",-12.2538
"201825",45.105
"201826",7284.08
"201827",5478.07
"201828",14380.5
"201829",5161.3
"201830",18522
"201831",11279.6
"201832",8304.26
"201833",1448.14
"201834",-12.2538
"201835",-12.2538
"201836",-12.2538
"201837",-12.2538
"201838",-12.2538
"201839",-12.2538
"201840",-12.2538
"201841",-12.2538
"201842",-12.2538
"201843",-12.2538
"201844",-12.2538
"201845",-12.2538
"201846",-12.2538
"201847",-12.2538
"201848",-12.2538
"201849",4292.9
"201850",48748.6
"201851",51127.9
"201852",33134.2
"201853",36487.9
"201854",34297.5
"201855",30565
"201856",47789.3
"201857",36358.1
"201858",3044.33
"201859",-12.2538
"201860",-12.2538
"201861",-12.2538
"201862",-12.2538
"201863",-12.2538
"201864",-12.2538
"201865",-12.2538
"201866",-12.2538
"201867",-12.2538
"201868",-12.2538
"201869",-12.2538
"201870",-12.2538
"201871",-12.2538
"201872",-12.2538
"201873",37509.5
"201874",51082.1
"201875",52865.8
"201876",48328.7
"201877",45729.1
"201878",46987.4
"201879",49301.4
"201880",49219.6
"201881",38957.5
"201882",4296.04
"201883",-12.2538
"201884",-12.2538
"201885",-12.2538
"201886",-12.2538
"201887",-12.2538
"201888",-12.2538
"201889",-12.2538
"201890",-12.2538
"201891",-12.2538
"201892",-12.2538
"201893",-12.2538
"201894",-12.2538
"201895",-12.2538
"201896",-12.2538
"201897",38277.7
"201898",51363.8
"201899",52554
"201900",47769.8
"201901",45302.2
"201902",46485.4
"201903",49821.5
"201904",49429.7
"201905",40109.2
"201906",5553.39
"201907",-12.2538
"201908",-12.2538
"201909",-12.2538
"201910",-12.2538
"201911",-12.2538
"201912",-12.2538
"201913",-12.2538
"201914",-12.2538
"201915",-12.2538
"201916",-12.2538
"201917",-12.2538
"201918",-12.2538
"201919",-12.2538
"201920",-12.2538
"201921",36868.2
"201922",50865.4
"201923",52360.2
"201924",47989.9
"201925",45208.1
"201926",46012.4
"201927",49499
"201928",50130
"201929",42351.6
"201930",9366.95
"201931",-12.2538
"201932",-12.2538
"201933",-12.2538
"201934",-12.2538
"201935",-12.2538
"201936",-12.2538
"201937",-12.2538
"201938",-12.2538
"201939",-12.2538
"201940",-12.2538
"201941",-12.2538
"201942",-12.2538
"201943",-12.2538
"201944",-12.2538
"201945",38604.6
"201946",51690.3
"201947",52708.9
"201948",47986.8
"201949",45546.2
"201950",46776.8
"201951",50657.2
"201952",50528.9
"201953",41619.5
"201954",9813.08
"201955",-12.2538
"201956",-12.2538
"201957",-12.2538
"201958",-12.2538
"201959",-12.2538
"201960",-12.2538
"201961",-12.2538
"201962",-12.2538
"201963",-12.2538
"201964",-12.2538
"201965",-12.2538
"201966",-12.2538
"201967",-12.2538
"201968",-12.2538
"201969",7024.64
"201970",16471.4
"201971",25900
"201972",15374.2
"201973",16204.6
"201974",12800.2
"201975",36832.9
"201976",49054.8
"201977",36166.4
"201978",569.353
"201979",-12.2538
"201980",-12.2538
"201981",-12.2538
"201982",-12.2538
"201983",-12.2538
"201984",-12.2538
"201985",-12.2538
"201986",-12.2538
"201987",-12.2538
"201988",-12.2538
"201989",-12.2538
"201990",-12.2538
"201991",-12.2538
"201992",-12.2538
"201993",41133.3
"201994",29947.5
"201995",33851.2
"201996",29879.2
"201997",36805.2
"201998",30272.4
"201999",27033.8
"202000",10266
"202001",16278.5
"202002",210.72
"202003",-12.2538
"202004",-12.2538
"202005",-12.2538
"202006",-12.2538
"202007",-12.2538
"202008",-12.2538
"202009",-12.2538
"202010",-12.2538
"202011",-12.2538
"202012",-12.2538
"202013",-12.2538
"202014",-12.2538
"202015",-12.2538
"202016",-12.2538
"202017",16042.7
"202018",52213.4
"202019",34749.7
"202020",23776.1
"202021",25980.7
"202022",27605.6
"202023",34108
"202024",8272.63
"202025",4671.67
"202026",214.063
"202027",-12.2538
"202028",-12.2538
"202029",-12.2538
"202030",-12.2538
"202031",-12.2538
"202032",-12.2538
"202033",-12.2538
"202034",-12.2538
"202035",-12.2538
"202036",-12.2538
"202037",-12.2538
"202038",-12.2538
"202039",-12.2538
"202040",-12.2538
"202041",40229.2
"202042",54259.8
"202043",56434.5
"202044",52123
"202045",49707.8
"202046",51054
"202047",54369
"202048",54777.6
"202049",45551.9
"202050",12205
"202051",-12.2538
"202052",-12.2538
"202053",-12.2538
"202054",-12.2538
"202055",-12.2538
"202056",-12.2538
"202057",-12.2538
"202058",-12.2538
"202059",-12.2538
"202060",-12.2538
"202061",-12.2538
"202062",-12.2538
"202063",-12.2538
"202064",-12.2538
"202065",43610.8
"202066",56278.3
"202067",57717.3
"202068",53299.9
"202069",50687.4
"202070",51830.9
"202071",55048.2
"202072",55855.4
"202073",46887
"202074",14343.2
"202075",-12.2538
"202076",-12.2538
"202077",-12.2538
"202078",-12.2538
"202079",-12.2538
"202080",-12.2538
"202081",-12.2538
"202082",-12.2538
"202083",-12.2538
"202084",-12.2538
"202085",-12.2538
"202086",-12.2538
"202087",-12.2538
"202088",-12.2538
"202089",41333.9
"202090",54070.8
"202091",54381.4
"202092",49737.9
"202093",47341.7
"202094",48385.2
"202095",51680.2
"202096",52494.3
"202097",44765.3
"202098",12844.8
"202099",-12.2538
"202100",-12.2538
"202101",-12.2538
"202102",-12.2538
"202103",-12.2538
"202104",-12.2538
"202105",-12.2538
"202106",-12.2538
"202107",-12.2538
"202108",-12.2538
"202109",-12.2538
"202110",-12.2538
"202111",-12.2538
"202112",-12.2538
"202113",7948.33
"202114",35001.4
"202115",28768.3
"202116",30881.9
"202117",24431.7
"202118",30392.7
"202119",34997.9
"202120",25879.5
"202121",6537.7
"202122",247.23
"202123",-12.2538
"202124",-12.2538
"202125",-12.2538
"202126",-12.2538
"202127",-12.2538
"202128",-12.2538
"202129",-12.2538
"202130",-12.2538
"202131",-12.2538
"202132",-12.2538
"202133",-12.2538
"202134",-12.2538
"202135",-12.2538
"202136",-12.2538
"202137",43738.2
"202138",56938
"202139",57588.7
"202140",53214.2
"202141",50709
"202142",51847.2
"202143",55091.2
"202144",55838.4
"202145",47828.1
"202146",17259.1
"202147",-12.2538
"202148",-12.2538
"202149",-12.2538
"202150",-12.2538
"202151",-12.2538
"202152",-12.2538
"202153",-12.2538
"202154",-12.2538
"202155",-12.2538
"202156",-12.2538
"202157",-12.2538
"202158",-12.2538
"202159",-12.2538
"202160",-12.2538
"202161",43152.7
"202162",56443.1
"202163",56832.8
"202164",52555.9
"202165",50202.6
"202166",51199.5
"202167",54063.1
"202168",54411.9
"202169",46925.1
"202170",17192.6
"202171",-12.2538
"202172",-12.2538
"202173",-12.2538
"202174",-12.2538
"202175",-12.2538
"202176",-12.2538
"202177",-12.2538
"202178",-12.2538
"202179",-12.2538
"202180",-12.2538
"202181",-12.2538
"202182",-12.2538
"202183",-12.2538
"202184",-12.2538
"202185",42878
"202186",54929.9
"202187",54461.7
"202188",51071.4
"202189",48606.8
"202190",49067.7
"202191",52429.8
"202192",54513.8
"202193",47020.8
"202194",18534.1
"202195",-12.2538
"202196",-12.2538
"202197",-12.2538
"202198",-12.2538
"202199",-12.2538
"202200",-12.2538
"202201",-12.2538
"202202",-12.2538
"202203",-12.2538
"202204",-12.2538
"202205",-12.2538
"202206",-12.2538
"202207",-12.2538
"202208",-12.2538
"202209",4464.39
"202210",52655.8
"202211",21317
"202212",51508.4
"202213",48814.9
"202214",49985
"202215",53243.3
"202216",53879.6
"202217",45959.2
"202218",10019.3
"202219",-12.2538
"202220",-12.2538
"202221",-12.2538
"202222",-12.2538
"202223",-12.2538
"202224",-12.2538
"202225",-12.2538
"202226",-12.2538
"202227",-12.2538
"202228",-12.2538
"202229",-12.2538
"202230",-12.2538
"202231",-12.2538
"202232",-12.2538
"202233",49428.7
"202234",60946.8
"202235",61656.1
"202236",56927
"202237",54164.2
"202238",54956.2
"202239",58227.9
"202240",59144.5
"202241",51987.9
"202242",25092.5
"202243",-12.2538
"202244",-12.2538
"202245",-12.2538
"202246",-12.2538
"202247",-12.2538
"202248",-12.2538
"202249",-12.2538
"202250",-12.2538
"202251",-12.2538
"202252",-12.2538
"202253",-12.2538
"202254",-12.2538
"202255",-12.2538
"202256",-12.2538
"202257",45329.9
"202258",57624.7
"202259",57975.2
"202260",53463.1
"202261",51127.4
"202262",52155.7
"202263",55277.4
"202264",56235
"202265",48400
"202266",23425.5
"202267",-12.2538
"202268",-12.2538
"202269",-12.2538
"202270",-12.2538
"202271",-12.2538
"202272",-12.2538
"202273",-12.2538
"202274",-12.2538
"202275",-12.2538
"202276",-12.2538
"202277",-12.2538
"202278",-12.2538
"202279",-12.2538
"202280",-12.2538
"202281",45325
"202282",57134.2
"202283",57411.9
"202284",42886.2
"202285",51011
"202286",51858.5
"202287",54640
"202288",41677
"202289",39136.3
"202290",25243.4
"202291",-12.2538
"202292",-12.2538
"202293",-12.2538
"202294",-12.2538
"202295",-12.2538
"202296",-12.2538
"202297",-12.2538
"202298",-12.2538
"202299",-12.2538
"202300",-12.2538
"202301",-12.2538
"202302",-12.2538
"202303",-12.2538
"202304",-12.2538
"202305",46460.2
"202306",57127.8
"202307",57172
"202308",52844.4
"202309",50359.5
"202310",51039
"202311",53992
"202312",54837
"202313",48828.5
"202314",27756.1
"202315",-12.2538
"202316",-12.2538
"202317",-12.2538
"202318",-12.2538
"202319",-12.2538
"202320",-12.2538
"202321",-12.2538
"202322",-12.2538
"202323",-12.2538
"202324",-12.2538
"202325",-12.2538
"202326",-12.2538
"202327",-12.2538
"202328",-12.2538
"202329",46031.7
"202330",55638.6
"202331",56027.6
"202332",52179.2
"202333",50108.3
"202334",51153.2
"202335",54004.8
"202336",54851.2
"202337",49552.7
"202338",27794.3
"202339",-12.2538
"202340",-12.2538
"202341",-12.2538
"202342",-12.2538
"202343",-12.2538
"202344",-12.2538
"202345",-12.2538
"202346",-12.2538
"202347",-12.2538
"202348",-12.2538
"202349",-12.2538
"202350",-12.2538
"202351",-12.2538
"202352",70.3748
"202353",44693.2
"202354",56223.2
"202355",40575.7
"202356",53384.6
"202357",51242.7
"202358",45306.6
"202359",54951.3
"202360",47459.7
"202361",36286.8
"202362",15301.8
"202363",-12.2538
"202364",-12.2538
"202365",-12.2538
"202366",-12.2538
"202367",-12.2538
"202368",-12.2538
"202369",-12.2538
"202370",-12.2538
"202371",-12.2538
"202372",-12.2538
"202373",-12.2538
"202374",-12.2538
"202375",-12.2538
"202376",1743.91
"202377",41921
"202378",55706.9
"202379",57799.7
"202380",54992.5
"202381",52437.7
"202382",53059.6
"202383",56071
"202384",56515.4
"202385",46793.4
"202386",20635.1
"202387",-12.2538
"202388",-12.2538
"202389",-12.2538
"202390",-12.2538
"202391",-12.2538
"202392",-12.2538
"202393",-12.2538
"202394",-12.2538
"202395",-12.2538
"202396",-12.2538
"202397",-12.2538
"202398",-12.2538
"202399",-12.2538
"202400",31.5252
"202401",27613
"202402",33470.8
"202403",33814.3
"202404",58204.1
"202405",55800.6
"202406",43976.4
"202407",46325.4
"202408",59666.3
"202409",50856.8
"202410",27295.6
"202411",-12.2538
"202412",-12.2538
"202413",-12.2538
"202414",-12.2538
"202415",-12.2538
"202416",-12.2538
"202417",-12.2538
"202418",-12.2538
"202419",-12.2538
"202420",-12.2538
"202421",-12.2538
"202422",-12.2538
"202423",-12.2538
"202424",5436.57
"202425",46586.7
"202426",59518.7
"202427",61639
"202428",58245.4
"202429",55925.9
"202430",56825.9
"202431",60140.6
"202432",61918.8
"202433",54800
"202434",31463.7
"202435",-12.2538
"202436",-12.2538
"202437",-12.2538
"202438",-12.2538
"202439",-12.2538
"202440",-12.2538
"202441",-12.2538
"202442",-12.2538
"202443",-12.2538
"202444",-12.2538
"202445",-12.2538
"202446",-12.2538
"202447",-12.2538
"202448",551.204
"202449",48390.2
"202450",59129.9
"202451",59298.9
"202452",47839.8
"202453",48025.5
"202454",53601.2
"202455",41835
"202456",57115.4
"202457",50002.7
"202458",22657.9
"202459",-12.2538
"202460",-12.2538
"202461",-12.2538
"202462",-12.2538
"202463",-12.2538
"202464",-12.2538
"202465",-12.2538
"202466",-12.2538
"202467",-12.2538
"202468",-12.2538
"202469",-12.2538
"202470",-12.2538
"202471",-12.2538
"202472",7384.02
"202473",47034.1
"202474",58872
"202475",58998.6
"202476",55092.3
"202477",52941.9
"202478",54053.7
"202479",57147.5
"202480",59735.5
"202481",53880.8
"202482",32266.5
"202483",-12.2538
"202484",-12.2538
"202485",-12.2538
"202486",-12.2538
"202487",-12.2538
"202488",-12.2538
"202489",-12.2538
"202490",-12.2538
"202491",-12.2538
"202492",-12.2538
"202493",-12.2538
"202494",-12.2538
"202495",-12.2538
"202496",9542.83
"202497",48381.4
"202498",59031.1
"202499",60266.1
"202500",57713.7
"202501",55705.3
"202502",56703.8
"202503",59665.9
"202504",61039.8
"202505",54905.9
"202506",32733.8
"202507",-12.2538
"202508",-12.2538
"202509",-12.2538
"202510",-12.2538
"202511",-12.2538
"202512",-12.2538
"202513",-12.2538
"202514",-12.2538
"202515",-12.2538
"202516",-12.2538
"202517",-12.2538
"202518",-12.2538
"202519",-12.2538
"202520",10749.3
"202521",49394.6
"202522",61286.6
"202523",61585.3
"202524",47177
"202525",34627.9
"202526",12562.2
"202527",4834.32
"202528",48624.1
"202529",31538.9
"202530",8948.84
"202531",-12.2538
"202532",-12.2538
"202533",-12.2538
"202534",-12.2538
"202535",-12.2538
"202536",-12.2538
"202537",-12.2538
"202538",-12.2538
"202539",-12.2538
"202540",-12.2538
"202541",-12.2538
"202542",-12.2538
"202543",-12.2538
"202544",611.279
"202545",1867.16
"202546",21134.2
"202547",30988.2
"202548",18260.7
"202549",37790.1
"202550",1726.22
"202551",48215.6
"202552",60735.1
"202553",2226.78
"202554",-12.2538
"202555",-12.2538
"202556",-12.2538
"202557",-12.2538
"202558",-12.2538
"202559",-12.2538
"202560",-12.2538
"202561",-12.2538
"202562",-12.2538
"202563",-12.2538
"202564",-12.2538
"202565",-12.2538
"202566",-12.2538
"202567",-12.2538
"202568",12274.6
"202569",50477.6
"202570",61651
"202571",61914.2
"202572",58173.2
"202573",55747
"202574",56208.3
"202575",59010.5
"202576",60368.9
"202577",54868.4
"202578",35032.7
"202579",-12.2538
"202580",-12.2538
"202581",-12.2538
"202582",-12.2538
"202583",-12.2538
"202584",-12.2538
"202585",-12.2538
"202586",-12.2538
"202587",-12.2538
"202588",-12.2538
"202589",-12.2538
"202590",-12.2538
"202591",-12.2538
"202592",537.777
"202593",17450.1
"202594",33957.7
"202595",37839.5
"202596",42061.9
"202597",43239.6
"202598",49568.5
"202599",60192
"202600",62330.9
"202601",56159.1
"202602",36738.2
"202603",-12.2538
"202604",-12.2538
"202605",-12.2538
"202606",-12.2538
"202607",-12.2538
"202608",-12.2538
"202609",-12.2538
"202610",-12.2538
"202611",-12.2538
"202612",-12.2538
"202613",-12.2538
"202614",-12.2538
"202615",-12.2538
"202616",12685
"202617",38941.4
"202618",38216.9
"202619",46836.1
"202620",52160.6
"202621",36365.8
"202622",30535.1
"202623",28278.8
"202624",20619.8
"202625",26983
"202626",6726.83
"202627",-12.2538
"202628",-12.2538
"202629",-12.2538
"202630",-12.2538
"202631",-12.2538
"202632",-12.2538
"202633",-12.2538
"202634",-12.2538
"202635",-12.2538
"202636",-12.2538
"202637",-12.2538
"202638",-12.2538
"202639",-12.2538
"202640",542.453
"202641",33352.9
"202642",60350.8
"202643",59840.9
"202644",55483.2
"202645",53968
"202646",55642.3
"202647",58735
"202648",61093.9
"202649",55239.9
"202650",35563
"202651",-12.2538
"202652",-12.2538
"202653",-12.2538
"202654",-12.2538
"202655",-12.2538
"202656",-12.2538
"202657",-12.2538
"202658",-12.2538
"202659",-12.2538
"202660",-12.2538
"202661",-12.2538
"202662",-12.2538
"202663",-12.2538
"202664",15812.4
"202665",51583.4
"202666",61818.9
"202667",61259.3
"202668",57647.6
"202669",55057.8
"202670",55515.4
"202671",58698.8
"202672",60034.4
"202673",53578.4
"202674",31732.9
"202675",-12.2538
"202676",-12.2538
"202677",-12.2538
"202678",-12.2538
"202679",-12.2538
"202680",-12.2538
"202681",-12.2538
"202682",-12.2538
"202683",-12.2538
"202684",-12.2538
"202685",-12.2538
"202686",-12.2538
"202687",-12.2538
"202688",11437.8
"202689",47548.9
"202690",58416
"202691",59503.2
"202692",57007
"202693",54654.4
"202694",55143
"202695",57968.2
"202696",60587.5
"202697",55374.9
"202698",36567
"202699",-12.2538
"202700",-12.2538
"202701",-12.2538
"202702",-12.2538
"202703",-12.2538
"202704",-12.2538
"202705",-12.2538
"202706",-12.2538
"202707",-12.2538
"202708",-12.2538
"202709",-12.2538
"202710",-12.2538
"202711",-12.2538
"202712",17195.2
"202713",51172
"202714",60858.6
"202715",61400.6
"202716",49334.3
"202717",56123
"202718",56796.9
"202719",59456
"202720",61041.9
"202721",53890.2
"202722",33572.5
"202723",-12.2538
"202724",-12.2538
"202725",-12.2538
"202726",-12.2538
"202727",-12.2538
"202728",-12.2538
"202729",-12.2538
"202730",-12.2538
"202731",-12.2538
"202732",-12.2538
"202733",-12.2538
"202734",-12.2538
"202735",-12.2538
"202736",10464.8
"202737",23301.9
"202738",57594.3
"202739",48150.1
"202740",47157.1
"202741",46352.6
"202742",44344.7
"202743",42688.9
"202744",44508.4
"202745",21994.9
"202746",29542.8
"202747",-12.2538
"202748",-12.2538
"202749",-12.2538
"202750",-12.2538
"202751",-12.2538
"202752",-12.2538
"202753",-12.2538
"202754",-12.2538
"202755",-12.2538
"202756",-12.2538
"202757",-12.2538
"202758",-12.2538
"202759",-12.2538
"202760",-12.2538
"202761",5999.53
"202762",4376.64
"202763",48306.8
"202764",62480.7
"202765",60658.3
"202766",61787.9
"202767",64457.4
"202768",65961.1
"202769",43360.5
"202770",34441.8
"202771",-12.2538
"202772",-12.2538
"202773",-12.2538
"202774",-12.2538
"202775",-12.2538
"202776",-12.2538
"202777",-12.2538
"202778",-12.2538
"202779",-12.2538
"202780",-12.2538
"202781",-12.2538
"202782",-12.2538
"202783",-12.2538
"202784",21728.1
"202785",52468.5
"202786",62605.1
"202787",63990.9
"202788",61777.4
"202789",59950.4
"202790",52065.6
"202791",62572.4
"202792",51279.9
"202793",39582.1
"202794",15831.3
"202795",-12.2538
"202796",-12.2538
"202797",-12.2538
"202798",-12.2538
"202799",-12.2538
"202800",-12.2538
"202801",-12.2538
"202802",-12.2538
"202803",-12.2538
"202804",-12.2538
"202805",-12.2538
"202806",-12.2538
"202807",-12.2538
"202808",325.406
"202809",7593.91
"202810",35048.3
"202811",34402.3
"202812",48526.5
"202813",44276.3
"202814",35977.3
"202815",33952.4
"202816",22097.4
"202817",9482.64
"202818",1696.41
"202819",-12.2538
"202820",-12.2538
"202821",-12.2538
"202822",-12.2538
"202823",-12.2538
"202824",-12.2538
"202825",-12.2538
"202826",-12.2538
"202827",-12.2538
"202828",-12.2538
"202829",-12.2538
"202830",-12.2538
"202831",-12.2538
"202832",282.662
"202833",18936.1
"202834",62946.8
"202835",43110.1
"202836",44643.4
"202837",49296.7
"202838",18096
"202839",32578.7
"202840",63473.8
"202841",57071.7
"202842",39080
"202843",-12.2538
"202844",-12.2538
"202845",-12.2538
"202846",-12.2538
"202847",-12.2538
"202848",-12.2538
"202849",-12.2538
"202850",-12.2538
"202851",-12.2538
"202852",-12.2538
"202853",-12.2538
"202854",-12.2538
"202855",-12.2538
"202856",25114.3
"202857",52272.7
"202858",43171.3
"202859",49465.7
"202860",53330
"202861",36342.9
"202862",37474.3
"202863",2390.78
"202864",17306.7
"202865",9731.44
"202866",2082.33
"202867",-12.2538
"202868",-12.2538
"202869",-12.2538
"202870",-12.2538
"202871",-12.2538
"202872",-12.2538
