"Time stamp","Subarray 1 Cell temperature (steady state) | (C)"
"66273",23.4
"66274",28.8143
"66275",35.8458
"66276",39.2478
"66277",40.8464
"66278",41.7119
"66279",42.072
"66280",42.0161
"66281",42.186
"66282",41.0345
"66283",40.4148
"66284",38.0884
"66285",25.4615
"66286",24.3
"66287",24.1
"66288",24
"66289",23.9
"66290",23.9
"66291",23.8
"66292",23.8
"66293",23.7
"66294",23.7
"66295",23.6
"66296",23.4
"66297",23.4
"66298",29.5403
"66299",36.9199
"66300",40.3317
"66301",41.9189
"66302",42.559
"66303",43.0826
"66304",42.9608
"66305",43.0787
"66306",41.4807
"66307",40.8603
"66308",36.8584
"66309",26.1433
"66310",24.4
"66311",24.2
"66312",24.1
"66313",24
"66314",23.9
"66315",23.8
"66316",23.7
"66317",23.6
"66318",23.5
"66319",23.5
"66320",23.4
"66321",23.5
"66322",30.077
"66323",37.6901
"66324",41.2554
"66325",42.9611
"66326",43.7155
"66327",44.0619
"66328",44.0859
"66329",44.1119
"66330",43.7249
"66331",42.1931
"66332",38.5391
"66333",28.6745
"66334",24.6
"66335",24.3
"66336",24
"66337",23.8
"66338",23.7
"66339",23.5
"66340",23.3
"66341",23.1
"66342",23.1
"66343",23.2
"66344",23.2
"66345",23.4
"66346",30.9855
"66347",40.1025
"66348",44.6659
"66349",46.5763
"66350",47.1939
"66351",47.6212
"66352",47.7763
"66353",47.249
"66354",46.1602
"66355",43.6337
"66356",38.8479
"66357",28.4876
"66358",24.8
"66359",24.5
"66360",24.2
"66361",23.9
"66362",23.7
"66363",23.4
"66364",23.3
"66365",23.3
"66366",23.4
"66367",23.4
"66368",23.4
"66369",23.4
"66370",29.5558
"66371",36.1004
"66372",40.0382
"66373",40.78
"66374",41.0009
"66375",40.1905
"66376",36.9353
"66377",34.0592
"66378",34.8735
"66379",34.3066
"66380",28.2342
"66381",26.515
"66382",24.6
"66383",24.5
"66384",24.4
"66385",24.3
"66386",24.3
"66387",24.2
"66388",24.1
"66389",24
"66390",23.9
"66391",24
"66392",24
"66393",24
"66394",28.4739
"66395",34.6767
"66396",37.3184
"66397",38.5005
"66398",39.0787
"66399",39.1655
"66400",39.3061
"66401",39.2534
"66402",38.7052
"66403",37.2643
"66404",33.9226
"66405",26.7985
"66406",25
"66407",24.9
"66408",24.8
"66409",24.7
"66410",24.6
"66411",24.4
"66412",24.3
"66413",24.3
"66414",24.3
"66415",24.3
"66416",24.2
"66417",24.3
"66418",25.7147
"66419",31.2664
"66420",34.5804
"66421",36.7487
"66422",37.543
"66423",38.0063
"66424",38.3229
"66425",36.3955
"66426",34.1499
"66427",29.0026
"66428",32.1057
"66429",25.1209
"66430",23.8
"66431",23.6
"66432",23.4
"66433",23.2
"66434",23.1
"66435",23
"66436",22.9
"66437",22.7
"66438",22.5
"66439",22.4
"66440",22.3
"66441",22.3
"66442",25.0908
"66443",30.2857
"66444",33.3728
"66445",35.4079
"66446",36.5235
"66447",37.002
"66448",38.7225
"66449",35.4749
"66450",36.218
"66451",35.9068
"66452",31.9629
"66453",24.7406
"66454",24.2
"66455",24.2
"66456",24.1
"66457",24
"66458",23.9
"66459",23.8
"66460",23.6
"66461",23.5
"66462",23.4
"66463",23.4
"66464",23.4
"66465",23.5
"66466",28.1891
"66467",34.8258
"66468",37.8606
"66469",39.2739
"66470",39.5651
"66471",39.747
"66472",39.9008
"66473",35.9599
"66474",36.4134
"66475",34.5593
"66476",28.6013
"66477",25.6126
"66478",23.8
"66479",23.7
"66480",23.7
"66481",23.7
"66482",23.6
"66483",23.6
"66484",23.5
"66485",23.4
"66486",23.4
"66487",23.4
"66488",23.5
"66489",23.5
"66490",26.2237
"66491",30.9786
"66492",34.4348
"66493",36.3409
"66494",36.844
"66495",36.9563
"66496",35.9815
"66497",34.7386
"66498",28.9454
"66499",29.2818
"66500",27.4904
"66501",24.5382
"66502",23.9
"66503",23.8
"66504",23.7
"66505",23.6
"66506",23.5
"66507",23.4
"66508",23.4
"66509",23.3
"66510",23.2
"66511",23.2
"66512",23.3
"66513",23.4
"66514",24.5526
"66515",28.3181
"66516",30.6609
"66517",32.7207
"66518",33.9056
"66519",35.8925
"66520",30.5177
"66521",28.6835
"66522",30.704
"66523",31.8866
"66524",34.44
"66525",24.3952
"66526",23.6
"66527",23.5
"66528",23.6
"66529",23.6
"66530",23.6
"66531",23.5
"66532",23.3
"66533",23.2
"66534",23.2
"66535",23.2
"66536",23.2
"66537",23.3
"66538",28.0645
"66539",34.1119
"66540",36.6695
"66541",38.0567
"66542",38.6934
"66543",39.18
"66544",39.3488
"66545",39.0738
"66546",36.3566
"66547",35.7836
"66548",34.0347
"66549",26.3623
"66550",23.7
"66551",23.6
"66552",23.5
"66553",23.6
"66554",23.6
"66555",23.6
"66556",23.5
"66557",23.5
"66558",23.3
"66559",23.2
"66560",23.1
"66561",23.1
"66562",27.5382
"66563",33.8153
"66564",36.4427
"66565",37.7368
"66566",38.2411
"66567",38.6149
"66568",38.3285
"66569",34.8238
"66570",34.3407
"66571",32.7449
"66572",33.1096
"66573",24.7898
"66574",23.5
"66575",23.5
"66576",23.4
"66577",23.4
"66578",23.3
"66579",23.2
"66580",23.1
"66581",23
"66582",22.9
"66583",22.9
"66584",22.7
"66585",22.8
"66586",27.3783
"66587",34.6624
"66588",37.8686
"66589",39.7185
"66590",40.1728
"66591",40.197
"66592",40.1619
"66593",40.1215
"66594",34.5382
"66595",38.4994
"66596",35.4712
"66597",26.6416
"66598",23.8
"66599",23.6
"66600",23.5
"66601",23.4
"66602",23.4
"66603",23.4
"66604",23.4
"66605",23.5
"66606",23.6
"66607",23.7
"66608",23.8
"66609",24
"66610",24.8726
"66611",26.1115
"66612",27.4605
"66613",28.6423
"66614",29.2147
"66615",29.4449
"66616",34.0029
"66617",32.6553
"66618",29.2535
"66619",28.0807
"66620",26.437
"66621",24.8563
"66622",24.4
"66623",24.3
"66624",24.3
"66625",24.3
"66626",24.2
"66627",24.2
"66628",24.2
"66629",24.2
"66630",24.2
"66631",24.2
"66632",24.2
"66633",24.3
"66634",25.1102
"66635",26.655
"66636",28.4993
"66637",30.2005
"66638",31.3306
"66639",31.2839
"66640",32.8292
"66641",32.3897
"66642",32.1538
"66643",30.2688
"66644",33.7376
"66645",24.9756
"66646",24.2
"66647",24
"66648",23.9
"66649",23.9
"66650",24
"66651",24
"66652",24
"66653",24
"66654",24
"66655",24
"66656",24
"66657",24
"66658",25.057
"66659",26.8776
"66660",29.1757
"66661",30.9072
"66662",32.3904
"66663",32.1564
"66664",32.2912
"66665",31.3778
"66666",29.4287
"66667",27.7866
"66668",26.8413
"66669",24.8168
"66670",24.2
"66671",24
"66672",23.9
"66673",23.8
"66674",23.8
"66675",23.8
"66676",23.7
"66677",23.5
"66678",23.5
"66679",23.4
"66680",23.3
"66681",23.4
"66682",27.6654
"66683",32.8106
"66684",36.5157
"66685",37.9261
"66686",38.4352
"66687",38.9195
"66688",41.1138
"66689",35.9195
"66690",35.3325
"66691",39.4424
"66692",36.9212
"66693",27.9828
"66694",23.7
"66695",23.5
"66696",23.3
"66697",23.2
"66698",23.1
"66699",23
"66700",22.9
"66701",22.9
"66702",22.9
"66703",23
"66704",23.1
"66705",23.3
"66706",29.432
"66707",35.8498
"66708",38.6656
"66709",39.7393
"66710",40.149
"66711",40.5925
"66712",40.6586
"66713",40.5438
"66714",40.1486
"66715",38.8616
"66716",35.9337
"66717",27.3069
"66718",23.1
"66719",22.8
"66720",22.7
"66721",22.6
"66722",22.4
"66723",22.4
"66724",22.4
"66725",22.4
"66726",22.3
"66727",22.3
"66728",22.2
"66729",22.3
"66730",29.8618
"66731",36.2808
"66732",39.6852
"66733",41.3338
"66734",42.0618
"66735",42.4551
"66736",42.1803
"66737",41.7345
"66738",41.06
"66739",39.3916
"66740",35.9956
"66741",27.6498
"66742",23.8
"66743",23.7
"66744",23.6
"66745",23.5
"66746",23.4
"66747",23.3
"66748",23.3
"66749",23.3
"66750",23.3
"66751",23.3
"66752",23.3
"66753",23.3
"66754",28.2476
"66755",33.3154
"66756",36.2483
"66757",37.704
"66758",38.5091
"66759",39.4057
"66760",37.6001
"66761",32.2508
"66762",29.0102
"66763",27.8978
"66764",32.3608
"66765",27.1676
"66766",23.7
"66767",23.6
"66768",23.5
"66769",23.5
"66770",23.4
"66771",23.3
"66772",23.2
"66773",23.1
"66774",23
"66775",22.9
"66776",22.8
"66777",22.8
"66778",26.2081
"66779",30.7146
"66780",31.4517
"66781",33.9025
"66782",36.0759
"66783",36.9075
"66784",37.1131
"66785",37.6887
"66786",39.863
"66787",38.4455
"66788",35.135
"66789",26.7471
"66790",23.3
"66791",23.2
"66792",23.1
"66793",23
"66794",22.9
"66795",22.8
"66796",22.7
"66797",22.6
"66798",22.6
"66799",22.6
"66800",22.6
"66801",22.8
"66802",25.502
"66803",28.5838
"66804",31.4636
"66805",32.5072
"66806",33.509
"66807",34.0216
"66808",38.946
"66809",33.4744
"66810",30.7197
"66811",30.7077
"66812",28.4237
"66813",27.242
"66814",24
"66815",23.8
"66816",23.6
"66817",23.4
"66818",23.2
"66819",23.1
"66820",22.9
"66821",22.9
"66822",22.9
"66823",22.8
"66824",22.7
"66825",22.8
"66826",29.1448
"66827",34.9701
"66828",37.8315
"66829",38.9177
"66830",39.5357
"66831",32.0448
"66832",38.4152
"66833",39.717
"66834",35.5539
"66835",36.3026
"66836",33.4794
"66837",27.271
"66838",23.4
"66839",23.2
"66840",23.1
"66841",23.1
"66842",23.1
"66843",23.1
"66844",23.1
"66845",23.1
"66846",23
"66847",23.1
"66848",23
"66849",23.2
"66850",30.6575
"66851",36.5773
"66852",38.7581
"66853",39.5658
"66854",39.8173
"66855",38.4552
"66856",38.4307
"66857",34.7206
"66858",31.1614
"66859",32.7263
"66860",32.7851
"66861",25.2467
"66862",24.1
"66863",24
"66864",24
"66865",23.9
"66866",23.8
"66867",23.7
"66868",23.5
"66869",23.4
"66870",23.4
"66871",23.3
"66872",23.2
"66873",23.4
"66874",25.2258
"66875",28.54
"66876",31.6278
"66877",34.0346
"66878",34.8868
"66879",37.0892
"66880",33.7371
"66881",32.4934
"66882",29.9942
"66883",36.1217
"66884",33.8352
"66885",27.1152
"66886",23.6
"66887",23.4
"66888",23.3
"66889",23.2
"66890",23
"66891",22.8
"66892",22.7
"66893",22.5
"66894",22.5
"66895",22.4
"66896",22.4
"66897",22.6
"66898",31.292
"66899",38.2962
"66900",41.5397
"66901",42.7535
"66902",43.4405
"66903",43.6776
"66904",43.5899
"66905",40.3025
"66906",42.6082
"66907",41.0265
"66908",37.2826
"66909",27.781
"66910",23.7
"66911",23.6
"66912",23.5
"66913",23.6
"66914",23.7
"66915",23.6
"66916",23.5
"66917",23.5
"66918",23.4
"66919",23.4
"66920",23.3
"66921",23.3
"66922",30.1482
"66923",36.802
"66924",39.8076
"66925",41.0308
"66926",41.3808
"66927",41.534
"66928",40.8776
"66929",41.2571
"66930",40.0262
"66931",28.8895
"66932",32.8641
"66933",26.7733
"66934",24.4
"66935",24.3
"66936",24.2
"66937",24.1
"66938",24.1
"66939",24
"66940",23.9
"66941",23.9
"66942",23.9
"66943",23.8
"66944",23.8
"66945",23.9
"66946",27.8297
"66947",33.1526
"66948",36.2205
"66949",38.273
"66950",39.1267
"66951",39.487
"66952",38.8074
"66953",38.9603
"66954",37.8431
"66955",37.3965
"66956",34.3177
"66957",26.4917
"66958",24.1
"66959",24
"66960",24
"66961",23.9
"66962",23.8
"66963",23.7
"66964",23.6
"66965",23.5
"66966",23.5
"66967",23.4
"66968",23.4
"66969",23.5
"66970",28.2108
"66971",32.7115
"66972",36.2095
"66973",37.4791
"66974",38.0527
"66975",39.0564
"66976",36.5556
"66977",36.8326
"66978",38.4216
"66979",37.4375
"66980",35.1102
"66981",26.8875
"66982",24.2
"66983",24
"66984",23.9
"66985",23.8
"66986",23.8
"66987",23.8
"66988",23.7
"66989",23.6
"66990",23.5
"66991",23.4
"66992",23.2
"66993",23.3
"66994",30.9137
"66995",32.3508
"66996",32.1634
"66997",40.2141
"66998",35.1944
"66999",38.6192
"67000",35.3295
"67001",37.7068
"67002",40.073
"67003",39.0949
"67004",36.0271
"67005",27.0994
"67006",24.2
"67007",24
"67008",24
"67009",24
"67010",23.9
"67011",23.8
"67012",23.7
"67013",23.7
"67014",23.6
"67015",23.6
"67016",23.6
"67017",23.7
"67018",29.1499
"67019",35.6015
"67020",38.4778
"67021",38.091
"67022",40.0569
"67023",37.9284
"67024",42.0583
"67025",35.3676
"67026",39.7093
"67027",37.0676
"67028",36.0959
"67029",27.4447
"67030",24
"67031",23.8
"67032",23.7
"67033",23.6
"67034",23.6
"67035",23.5
"67036",23.4
"67037",23.3
"67038",23.1
"67039",23
"67040",22.9
"67041",23
"67042",30.58
"67043",33.2662
"67044",34.7575
"67045",38.8611
"67046",42.1128
"67047",40.516
"67048",37.4929
"67049",35.4955
"67050",37.986
"67051",39.6406
"67052",35.3895
"67053",26.6171
"67054",24.4
"67055",24.3
"67056",24.3
"67057",24.3
"67058",24.3
"67059",24.2
"67060",24.1
"67061",24
"67062",23.9
"67063",23.9
"67064",23.8
"67065",23.9
"67066",30.5147
"67067",35.7474
"67068",39.1689
"67069",37.6982
"67070",41.7459
"67071",42.7554
"67072",43.0762
"67073",43.1231
"67074",39.681
"67075",36.5745
"67076",36.6781
"67077",26.8124
"67078",24.5
"67079",24.3
"67080",24.2
"67081",24.1
"67082",24.1
"67083",24.1
"67084",24.2
"67085",24.2
"67086",24.1
"67087",24.1
"67088",24.1
"67089",24.1
"67090",30.4316
"67091",33.914
"67092",37.2588
"67093",34.6263
"67094",37.9241
"67095",39.0067
"67096",40.5836
"67097",39.3446
"67098",38.6148
"67099",36.0071
"67100",35.677
"67101",27.8626
"67102",24.9
"67103",24.8
"67104",24.7
"67105",24.6
"67106",24.4
"67107",24.3
"67108",24.1
"67109",24
"67110",24
"67111",24
"67112",23.9
"67113",24
"67114",30.3007
"67115",35.1379
"67116",40.4248
"67117",41.7606
"67118",41.4776
"67119",42.7733
"67120",42.8822
"67121",42.4358
"67122",40.4003
"67123",40.3076
"67124",36.5938
"67125",27.7223
"67126",24.4
"67127",24.1
"67128",24
"67129",23.8
"67130",23.7
"67131",23.7
"67132",23.7
"67133",23.5
"67134",23.4
"67135",23.2
"67136",23.2
"67137",23.3
"67138",32.1822
"67139",38.5154
"67140",41.3975
"67141",42.6739
"67142",43.1289
"67143",43.3077
"67144",42.2397
"67145",42.8774
"67146",42.3236
"67147",40.6031
"67148",36.7878
"67149",27.8837
"67150",24.7
"67151",24.4
"67152",24.2
"67153",24
"67154",23.7
"67155",23.5
"67156",23.3
"67157",23.2
"67158",23.2
"67159",23.1
"67160",23.1
"67161",23.2
"67162",30.6255
"67163",36.6788
"67164",35.4834
"67165",37.3696
"67166",41.067
"67167",40.9178
"67168",40.0646
"67169",38.7839
"67170",40.2972
"67171",38.7436
"67172",35.2044
"67173",26.699
"67174",24.1
"67175",23.8
"67176",23.7
"67177",23.5
"67178",23.3
"67179",23.2
"67180",23.1
"67181",22.9
"67182",22.8
"67183",22.7
"67184",22.7
"67185",22.8
"67186",30.7544
"67187",37.1165
"67188",40.0306
"67189",42.1696
"67190",43.1557
"67191",43.0159
"67192",43.5433
"67193",43.366
"67194",42.5082
"67195",40.857
"67196",36.9592
"67197",27.7935
"67198",23.9
"67199",23.7
"67200",23.5
"67201",23.5
"67202",23.5
"67203",23.4
"67204",23.3
"67205",23.2
"67206",23.2
"67207",23.2
"67208",23.1
"67209",23.3
"67210",32.2837
"67211",31.7334
"67212",33.9128
"67213",35.2375
"67214",43.1325
"67215",40.0723
"67216",43.6771
"67217",43.8311
"67218",42.5241
"67219",41.6755
"67220",37.9337
"67221",28.3426
"67222",24.7
"67223",24.4
"67224",24.4
"67225",24.4
"67226",24.2
"67227",24.1
"67228",24
"67229",24
"67230",24
"67231",24
"67232",24
"67233",24.2
"67234",33.0763
"67235",37.9541
"67236",41.8736
"67237",42.8734
"67238",43.3249
"67239",43.6743
"67240",43.6305
"67241",43.7428
"67242",43.4625
"67243",42.2503
"67244",38.4876
"67245",28.9345
"67246",24.8
"67247",24.5
"67248",24.4
"67249",24.3
"67250",24.3
"67251",24.2
"67252",24.1
"67253",24.1
"67254",24
"67255",24
"67256",24
"67257",24.2
"67258",32.3053
"67259",34.0834
"67260",40.3685
"67261",37.2584
"67262",42.9671
"67263",43.44
"67264",42.2281
"67265",43.7191
"67266",43.2106
"67267",41.5173
"67268",37.837
"67269",28.577
"67270",24.8
"67271",24.6
"67272",24.4
"67273",24.2
"67274",24
"67275",23.8
"67276",23.7
"67277",23.5
"67278",23.4
"67279",23.3
"67280",23.2
"67281",23.3
"67282",33.0598
"67283",39.2506
"67284",42.384
"67285",43.1695
"67286",43.688
"67287",43.8149
"67288",43.7149
"67289",43.7908
"67290",43.2765
"67291",41.8444
"67292",38.0076
"67293",28.443
"67294",24.7
"67295",24.3
"67296",24.2
"67297",24.2
"67298",24.1
"67299",23.9
"67300",23.6
"67301",23.5
"67302",23.4
"67303",23.4
"67304",23.3
"67305",23.6
"67306",33.6299
"67307",39.8934
"67308",43.3529
"67309",44.5412
"67310",45.2666
"67311",45.0636
"67312",44.9418
"67313",44.4219
"67314",43.8336
"67315",42.153
"67316",38.1047
"67317",28.9556
"67318",25
"67319",24.8
"67320",24.8
"67321",24.6
"67322",24.5
"67323",24.4
"67324",24.2
"67325",24
"67326",23.8
"67327",23.6
"67328",23.6
"67329",23.8
"67330",32.6511
"67331",35.0727
"67332",40.0265
"67333",41.6562
"67334",42.3685
"67335",42.7692
"67336",42.9946
"67337",42.1383
"67338",39.7572
"67339",41.4879
"67340",37.9209
"67341",28.5325
"67342",24.6
"67343",24.3
"67344",24.1
"67345",23.9
"67346",23.8
"67347",23.6
"67348",23.5
"67349",23.3
"67350",23.2
"67351",23
"67352",23.1
"67353",23.2
"67354",33.431
"67355",39.5479
"67356",41.6587
"67357",42.3037
"67358",42.3194
"67359",44.3898
"67360",44.6737
"67361",44.2321
"67362",43.6337
"67363",41.7287
"67364",37.4632
"67365",27.8952
"67366",24.3
"67367",24
"67368",23.7
"67369",23.4
"67370",23.2
"67371",23
"67372",22.8
"67373",22.7
"67374",22.8
"67375",22.8
"67376",22.7
"67377",23
"67378",32.4195
"67379",39.1281
"67380",42.9028
"67381",44.6475
"67382",45.3626
"67383",45.4706
"67384",45.0451
"67385",44.3962
"67386",41.6013
"67387",40.8688
"67388",36.0739
"67389",27.2285
"67390",24.7
"67391",24.3
"67392",24.1
"67393",24
"67394",23.9
"67395",23.8
"67396",23.7
"67397",23.6
"67398",23.4
"67399",23.4
"67400",23.3
"67401",23.4
"67402",31.5354
"67403",37.7892
"67404",40.8801
"67405",42.3494
"67406",42.8973
"67407",43.0861
"67408",43.3318
"67409",43.2946
"67410",42.6617
"67411",40.6498
"67412",36.4151
"67413",27.2243
"67414",24.8
"67415",24.7
"67416",24.6
"67417",24.5
"67418",24.4
"67419",24.3
"67420",24.2
"67421",24.1
"67422",24
"67423",23.9
"67424",23.8
"67425",24
"67426",29.8039
"67427",29.8515
"67428",38.0173
"67429",38.2155
"67430",42.13
"67431",42.5589
"67432",43.1248
"67433",39.2289
"67434",36.2297
"67435",34.0963
"67436",32.8666
"67437",27.2424
"67438",25.1
"67439",24.9
"67440",24.8
"67441",24.7
"67442",24.5
"67443",24.3
"67444",24.2
"67445",24.1
"67446",24
"67447",23.9
"67448",23.9
"67449",24.3
"67450",31.7369
"67451",37.451
"67452",34.2634
"67453",35.0593
"67454",41.6321
"67455",39.2692
"67456",40.2298
"67457",39.7811
"67458",34.4776
"67459",39.4948
"67460",36.4802
"67461",27.6661
"67462",25.2
"67463",24.8
"67464",24.6
"67465",24.5
"67466",24.4
"67467",24.2
"67468",24
"67469",23.9
"67470",23.8
"67471",23.7
"67472",23.8
"67473",24.1
"67474",32.4743
"67475",38.4468
"67476",42.2186
"67477",43.7351
"67478",44.8304
"67479",45.0604
"67480",44.9548
"67481",44.1778
"67482",42.0899
"67483",32.9999
"67484",32.3738
"67485",27.1049
"67486",25.2
"67487",24.9
"67488",24.8
"67489",24.8
"67490",24.8
"67491",24.6
"67492",24.3
"67493",24.2
"67494",24.2
"67495",24.1
"67496",24
"67497",24.1
"67498",32.2259
"67499",33.3637
"67500",41.9689
"67501",43.0242
"67502",43.6828
"67503",43.9531
"67504",44.0945
"67505",43.6481
"67506",42.6964
"67507",40.1587
"67508",35.2327
"67509",27.0685
"67510",25.1
"67511",24.7
"67512",24.6
"67513",24.5
"67514",24.4
"67515",24.3
"67516",24.2
"67517",24.1
"67518",24
"67519",23.9
"67520",23.9
"67521",24.1
"67522",31.1905
"67523",37.1862
"67524",41.265
"67525",41.0624
"67526",43.6357
"67527",42.1529
"67528",43.2772
"67529",42.559
"67530",41.1243
"67531",38.5131
"67532",34.118
"67533",26.8601
"67534",25.2
"67535",25
"67536",24.9
"67537",24.8
"67538",24.7
"67539",24.5
"67540",24.4
"67541",24.1
"67542",23.9
"67543",23.7
"67544",23.7
"67545",24
"67546",31.923
"67547",37.7306
"67548",41.0285
"67549",42.291
"67550",40.6001
"67551",42.1603
"67552",42.9603
"67553",42.5265
"67554",41.6068
"67555",39.3212
"67556",34.994
"67557",27.0319
"67558",24.9
"67559",24.7
"67560",24.5
"67561",24.4
"67562",24.4
"67563",24.3
"67564",24.2
"67565",24.1
"67566",24
"67567",23.9
"67568",23.9
"67569",24
"67570",31.4893
"67571",37.7996
"67572",41.7597
"67573",43.6944
"67574",44.061
"67575",44.2468
"67576",43.9416
"67577",43.4822
"67578",42.3662
"67579",40.2339
"67580",35.6137
"67581",26.9189
"67582",24.7
"67583",24.5
"67584",24.3
"67585",24.1
"67586",24
"67587",23.8
"67588",23.6
"67589",23.4
"67590",23.3
"67591",23.3
"67592",23.1
"67593",23.1
"67594",34.7063
"67595",41.3444
"67596",44.7282
"67597",45.9093
"67598",46.3036
"67599",46.4537
"67600",46.4311
"67601",46.1722
"67602",45.2511
"67603",42.8858
"67604",38.3153
"67605",28.1276
"67606",25
"67607",24.9
"67608",24.7
"67609",24.5
"67610",24.3
"67611",24.2
"67612",24
"67613",23.9
"67614",23.7
"67615",23.7
"67616",23.6
"67617",23.7
"67618",34.896
"67619",41.9059
"67620",45.862
"67621",47.6792
"67622",47.4254
"67623",45.9979
"67624",36.3571
"67625",39.7565
"67626",45.4371
"67627",42.6523
"67628",37.6973
"67629",27.8336
"67630",24.9
"67631",24.7
"67632",24.5
"67633",24.3
"67634",23.9
"67635",23.6
"67636",23.4
"67637",23.1
"67638",22.9
"67639",22.8
"67640",22.7
"67641",23.1
"67642",35.7865
"67643",40.0508
"67644",46.3945
"67645",48.2553
"67646",49.2443
"67647",49.7646
"67648",49.533
"67649",48.7441
"67650",47.6182
"67651",44.7172
"67652",39.6399
"67653",28.5872
"67654",25
"67655",24.5
"67656",24.2
"67657",23.9
"67658",23.7
"67659",23.5
"67660",23.5
"67661",23.5
"67662",23.5
"67663",23.5
"67664",23.5
"67665",23.8
"67666",36.9238
"67667",43.8473
"67668",48.1081
"67669",49.7914
"67670",51.0041
"67671",51.8823
"67672",51.6844
"67673",51.093
"67674",49.6108
"67675",46.2843
"67676",40.4896
"67677",29.7141
"67678",26.4
"67679",25.9
"67680",25.5
"67681",25.1
"67682",24.8
"67683",24.5
"67684",24.2
"67685",24.2
"67686",24.3
"67687",24.3
"67688",24.3
"67689",24.5
"67690",36.3789
"67691",40.187
"67692",47.5222
"67693",48.7601
"67694",48.8708
"67695",48.8041
"67696",48.0574
"67697",47.166
"67698",45.5586
"67699",43.2128
"67700",38.5122
"67701",28.8688
"67702",26.1
"67703",25.8
"67704",25.5
"67705",25.2
"67706",24.9
"67707",24.7
"67708",24.5
"67709",24.2
"67710",24.1
"67711",24
"67712",24
"67713",24.1
"67714",28.5439
"67715",29.8831
"67716",33.6931
"67717",36.6364
"67718",40.3173
"67719",38.0897
"67720",39.7722
"67721",37.5118
"67722",36.5785
"67723",40.5611
"67724",36.4729
"67725",27.9667
"67726",25.5
"67727",25.2
"67728",24.9
"67729",24.8
"67730",24.7
"67731",24.6
"67732",24.5
"67733",24.4
"67734",24.3
"67735",24.1
"67736",24
"67737",24.2
